Animal Name,Chemical,Endpoint Value,Endpoint Description,Range,Sex,Life Cycle Stage,Location,Sample Size,Tox Exposure,Toxicity Endpoint Type,Tox Exposure Duration,Tox Exposure Technique,Type
Anas platyrhynchos,"BISMUTH COMPOUNDS, IRON COMPOUNDS",no effect,"body weight, organ weights (liver, kidney, gonads, gizzard) or hematocrit versus controls",,Both Male and Female,Adult,,"20 males, 20 females per group","0, six #4 iron or bismuth shot; see paper for retention and dissolution of shot in gizzards of treated birds",TOX-Non-Repro-Sublethal - whole animal,30 d,oral gavage,Toxicity Factor Datasets
Anas platyrhynchos,"BISMUTH COMPOUNDS, IRON COMPOUNDS","6.86(0.99) ppm, kidneys; 2.23(0.492) ppm, liver; 0.468(0.277) ppm, gonads",mean(SE) wet  wt Bi concentration in organs of Bi-treated birds,,Both Male and Female,Adult,,"20 males, 20 females per group","0, six #4 iron or bismuth shot; see paper for retention and dissolution of shot in gizzards of treated birds",TOX-EXP IND - accumulation,30 d,oral gavage,Toxicity Factor Datasets
Anas platyrhynchos,"BISMUTH COMPOUNDS, IRON COMPOUNDS","145(6.0) ppm, kidneys; 1086(72) ppm, liver; 32.1(6.3) ppm, gonads",mean(SE) wet wt Fe concentration in organs of Fe-treated birds,,Both Male and Female,Adult,,"20 males, 20 females per group","0, six #4 iron or bismuth shot; see paper for retention and dissolution of shot in gizzards of treated birds",TOX-EXP IND - accumulation,30 d,oral gavage,Toxicity Factor Datasets
Anas platyrhynchos,"BISMUTH COMPOUNDS, IRON COMPOUNDS",no effect,"histopathological lesions in gonads, liver, kidneys versus controls",,Both Male and Female,Adult,,"20 males, 20 females per group","0, six #4 iron or bismuth shot; see paper for retention and dissolution of shot in gizzards of treated birds",TOX-Non-Repro-Sublethal - cellular/biochemical effects,30 d,oral gavage,Toxicity Factor Datasets
Anas platyrhynchos,"BISMUTH COMPOUNDS, IRON COMPOUNDS, LEAD (elemental)","increased with Pb, no effect with Fe or Bi",mortality versus controls,,Both Male and Female,Adult,,"18 pairs/group (control, Fe, Bi); 6 pairs/Pb group","0, eight #4 iron, bismuth, or lead shot, administered on Days 1, 30, 60, 90; see paper for dissolution and retention of shot in gizzards of treated birds",TOX-MORT - dose-response data,up to 150 d,oral gavage,Toxicity Factor Datasets
Anas platyrhynchos,"BISMUTH COMPOUNDS, IRON COMPOUNDS, LEAD (elemental)",decreased with Pb; no effect with Fe or Bi,"body weight, gonad weight, hematocrit versus controls",,Both Male and Female,Adult,,"18 pairs/group (control, Fe, Bi); 6 pairs/Pb group","0, eight #4 iron, bismuth, or lead shot, administered on Days 1, 30, 60, 90; see paper for dissolution and retention of shot in gizzards of treated birds",TOX-Non-Repro-Sublethal - whole animal,up to 150 d,oral gavage,Toxicity Factor Datasets
Anas platyrhynchos,"BISMUTH COMPOUNDS, IRON COMPOUNDS, LEAD (elemental)",increased with Pb; no effect with Fe or Bi,gizzard and kidney weight versus controls,,Both Male and Female,Adult,,"18 pairs/group (control, Fe, Bi); 6 pairs/Pb group","0, eight #4 iron, bismuth, or lead shot, administered on Days 1, 30, 60, 90; see paper for dissolution and retention of shot in gizzards of treated birds",TOX-Non-Repro-Sublethal - organ/system effects,up to 150 d,oral gavage,Toxicity Factor Datasets
Anas platyrhynchos,"BISMUTH COMPOUNDS, IRON COMPOUNDS, LEAD (elemental)",decreased with Pb,liver weight versus controls (females only),,Female,Adult,,"18 pairs/group (control, Fe, Bi); 6 pairs/Pb group","0, eight #4 iron, bismuth, or lead shot, administered on Days 1, 30, 60, 90; see paper for dissolution and retention of shot in gizzards of treated birds",TOX-Non-Repro-Sublethal - organ/system effects,up to 150 d,oral gavage,Toxicity Factor Datasets
Anas platyrhynchos,"BISMUTH COMPOUNDS, IRON COMPOUNDS, LEAD (elemental)",no effect with Fe or Bi,onset of lay and time to lay 21 eggs versus controls,,Female,Adult,,"18 pairs/group (control, Fe, Bi); 6 pairs/Pb group","0, eight #4 iron, bismuth, or lead shot, administered on Days 1, 30, 60, 90; see paper for dissolution and retention of shot in gizzards of treated birds",TOX-REPRO - physiology,up to 150 d,oral gavage,Toxicity Factor Datasets
Anas platyrhynchos,"BISMUTH COMPOUNDS, IRON COMPOUNDS, LEAD (elemental)",increased with Fe,weight of eggs that hatched versus controls,,Female,Adult,,"18 pairs/group (control, Fe, Bi); 6 pairs/Pb group","0, eight #4 iron, bismuth, or lead shot, administered on Days 1, 30, 60, 90; see paper for dissolution and retention of shot in gizzards of treated birds",TOX-REPRO - physiology,up to 150 d,oral gavage,Toxicity Factor Datasets
Anas platyrhynchos,"BISMUTH COMPOUNDS, IRON COMPOUNDS, LEAD (elemental)",increased with Bi,weight of eggs that did not hatch versus controls,,Female,Adult,,"18 pairs/group (control, Fe, Bi); 6 pairs/Pb group","0, eight #4 iron, bismuth, or lead shot, administered on Days 1, 30, 60, 90; see paper for dissolution and retention of shot in gizzards of treated birds",TOX-REPRO - physiology,up to 150 d,oral gavage,Toxicity Factor Datasets
Anas platyrhynchos,"BISMUTH COMPOUNDS, IRON COMPOUNDS, LEAD (elemental)",decreased with Bi,weight of hatchlings versus controls,,Both Male and Female,Juvenile,,"18 pairs/group (control, Fe, Bi); 6 pairs/Pb group","0, eight #4 iron, bismuth, or lead shot, administered on Days 1, 30, 60, 90; see paper for dissolution and retention of shot in gizzards of treated birds",TOX-REPRO - reproductive success,up to 150 d,oral gavage,Toxicity Factor Datasets
Anas platyrhynchos,"BISMUTH COMPOUNDS, IRON COMPOUNDS, LEAD (elemental)",no effect with Fe or Bi,"survival to 7 d, organ histopathology, hematocrit, sex ratios, kidney or liver weights of ducklings versus controls",,Both Male and Female,Juvenile,,"18 pairs/group (control, Fe, Bi); 6 pairs/Pb group","0, eight #4 iron, bismuth, or lead shot, administered on Days 1, 30, 60, 90; see paper for dissolution and retention of shot in gizzards of treated birds",TOX-REPRO - reproductive success,up to 150 d,oral gavage,Toxicity Factor Datasets
Anas platyrhynchos,"BISMUTH COMPOUNDS, IRON COMPOUNDS, LEAD (elemental)",no effect with Fe or Bi,"egg weight, eggshell thickness, fertility, hatchability versus controls",,Both Male and Female,Adult,,"18 pairs/group (control, Fe, Bi); 6 pairs/Pb group","0, eight #4 iron, bismuth, or lead shot, administered on Days 1, 30, 60, 90; see paper for dissolution and retention of shot in gizzards of treated birds",TOX-REPRO - reproductive success,up to 150 d,oral gavage,Toxicity Factor Datasets
Anas platyrhynchos,"BISMUTH COMPOUNDS, IRON COMPOUNDS, LEAD (elemental)",no effect with Fe or Bi,"histopathology of kidney, liver, testis, heart, lung versus controls",,Both Male and Female,Adult,,"18 pairs/group (control, Fe, Bi); 6 pairs/Pb group","0, eight #4 iron, bismuth, or lead shot, administered on Days 1, 30, 60, 90; see paper for dissolution and retention of shot in gizzards of treated birds",TOX-Non-Repro-Sublethal - cellular/biochemical effects,up to 150 d,oral gavage,Toxicity Factor Datasets
Anas platyrhynchos,"BISMUTH COMPOUNDS, IRON COMPOUNDS, LEAD (elemental)","213(27.1) ppm, kidney; 91(4.55) ppm, liver; 9.8(3.22) ppm, ovary; 3.49(0.61) ppm, testis",mean(SE) wet wt concentrations of Pb in Pb-dosed birds,,Both Male and Female,Adult,,"18 pairs/group (control, Fe, Bi); 6 pairs/Pb group","0, eight #4 iron, bismuth, or lead shot, administered on Days 1, 30, 60, 90; see paper for dissolution and retention of shot in gizzards of treated birds",TOX-EXP IND - accumulation,up to 150 d,oral gavage,Toxicity Factor Datasets
Anas platyrhynchos,"BISMUTH COMPOUNDS, IRON COMPOUNDS, LEAD (elemental)","237(17.2) ppm, kidney; 1936(233) ppm, liver; 90.6(6.85) ppm, ovary; 13.1(1.29) ppm, testis",mean(SE) wet wt concentrations of Fe in Fe-dosed birds,,Both Male and Female,Adult,,"18 pairs/group (control, Fe, Bi); 6 pairs/Pb group","0, eight #4 iron, bismuth, or lead shot, administered on Days 1, 30, 60, 90; see paper for dissolution and retention of shot in gizzards of treated birds",TOX-EXP IND - accumulation,up to 150 d,oral gavage,Toxicity Factor Datasets
Anas platyrhynchos,"BISMUTH COMPOUNDS, IRON COMPOUNDS, LEAD (elemental)","1.54(0.280) ppm, kidney; 0.637(0.134) ppm, liver; 0.042(0.007) ppm, ovary; 0.098(0.042) ppm, testis",mean(SE) wet wt concentrations of Bi in Bi-dosed birds,,Both Male and Female,Adult,,"18 pairs/group (control, Fe, Bi); 6 pairs/Pb group","0, eight #4 iron, bismuth, or lead shot, administered on Days 1, 30, 60, 90; see paper for dissolution and retention of shot in gizzards of treated birds",TOX-EXP IND - accumulation,up to 150 d,oral gavage,Toxicity Factor Datasets
Anas platyrhynchos,LEAD (elemental),decreased,"blood ALAD enzyme activity after 1,2, or 3 months versus pre-dose controls",,Both Male and Female,Adult,laboratory,20 per sex,1 lead shot (no. 4),TOX-Non-Repro-Sublethal - cellular/biochemical effects,single exposure,gavage,Toxicity Factor Datasets
Anas platyrhynchos,LEAD (elemental),increased,blood Pb concentrations versus pre-dose controls,,Both Male and Female,Adult,laboratory,20 per sex,1 lead shot (no. 4),TOX-EXP IND - accumulation,single exposure,gavage,Toxicity Factor Datasets
,,0.99(0.050) ppm @ 103 ug/g Pb; 1.7(0.18) ppm @ 207 ug/g Pb; 2.9(0.27) ppm @ 414 ug/g Pb; 6.1(0.97) ppm @ 828 ug/g Pb,mean(SE) wet wt concentrations of lead in blood at 10 wks post-dose,,,,,,,TOX-EXP IND - accumulation,,,Toxicity Factor Datasets
Lanius ludovicianus,DIELDRIN,review,,,,,,,,TOX-MORT - dose-response data,,,Toxicity Factor Datasets
Falco sparverius,SELENOMETHIONINE,blood Se concentration = 1.307 + 0.852(diet Se concentration),relation between Se concentrations in blood (dry wt) and diet (dry wt),,Male,Adult,,40 birds,"0,6, 12 ppm, dry wt, Se in diet",TOX-EXP IND - accumulation,11 wks,diet,Toxicity Factor Datasets
Falco sparverius,SELENOMETHIONINE,egg Se concentration = 1.307 + 0.852(diet Se concentration),relation between Se concentrations in egg (dry wt) and diet (dry wt),,Female,Adult,,53 eggs,"0,6, 12 ppm, dry wt, Se in diet",TOX-EXP IND - accumulation,11 wks,diet,Toxicity Factor Datasets
Falco sparverius,SELENOMETHIONINE,increased @ 6 or 12 ppm Se,food consumption versus controls,,Both Male and Female,Adult,,15 pairs/treatment group; 10 control pairs,"0,6, 12 ppm, dry wt, Se in diet",TOX-Non-Repro-Sublethal - behavioral effects,11 wks,diet,Toxicity Factor Datasets
Falco sparverius,SELENOMETHIONINE,no effect,"percent of pairs that laid eggs, number of fertile pairs and egg hatchability versus controls",,Both Male and Female,Adult,,15 pairs/treatment group; 10 control pairs,"0,6, 12 ppm, dry wt, Se in diet",TOX-REPRO - reproductive success,11 wks,diet,Toxicity Factor Datasets
Falco sparverius,SELENOMETHIONINE,no effect,"egg mass, width, length, and volume versus controls",,Both Male and Female,Adult,,15 pairs/treatment group; 10 control pairs,"0,6, 12 ppm, dry wt, Se in diet",TOX-REPRO - physiology,11 wks,diet,Toxicity Factor Datasets
Falco sparverius,SELENOMETHIONINE,reduced @ 12 ppm Se,ratio of # fertile eggs to total # eggs laid versus 6 ppm Se group,,Both Male and Female,Adult,,15 pairs/treatment group; 10 control pairs,"0,6, 12 ppm, dry wt, Se in diet",TOX-REPRO - reproductive success,11 wks,diet,Toxicity Factor Datasets
Falco sparverius,SELENOMETHIONINE,no effect,incidence of embryo deformities versus controls,,Both Male and Female,Adult,,15 pairs/treatment group; 10 control pairs,"0,6, 12 ppm, dry wt, Se in diet",TOX-REPRO - development,11 wks,diet,Toxicity Factor Datasets
Falco sparverius,SELENOMETHIONINE,no effect,"chick mass and size at hatch, and chick survival to fledging versus controls",,Both Male and Female,"Adult, Juvenile",,15 pairs/treatment group; 10 control pairs,"0,6, 12 ppm, dry wt, Se in diet",TOX-REPRO - development,11 wks,diet,Toxicity Factor Datasets
Anas platyrhynchos,CYANOFENPHOS,increased,incidence of delayed neurotoxicity signs,,Both Male and Female,Juvenile,laboratory,10,"0, 0.5, 1.0, 2.0, 4.0, 8.0 mg/kg/d",TOX-Non-Repro-Sublethal - whole animal,90 days,gavage,Toxicity Factor Datasets
Anas platyrhynchos,CYANOFENPHOS,increased (30% @ 10 mg leptophos/kg/d; 10% @ 0.5 mg cyanofenphos/kg/d; 0% @ 1.0 mg cyanofenphos/kg/d; 20% @ 2.0 mg cyanofenphos/kg/d ;60% @ 4.0 mg cyanofenphos/kg/d; 100% @ 8.0 mg cyanofenphos/kg/d,mortality versus controls),,Both Male and Female,Juvenile,laboratory,10,"0, 0.5, 1.0, 2.0, 4.0, 8.0 mg/kg/d",TOX-MORT - dose-response data,90 days,gavage,Toxicity Factor Datasets
Anas platyrhynchos,CYANOFENPHOS,"decreased @ 2.0, 4.0 mg/kg/d",bw versus controls,,Both Male and Female,Juvenile,laboratory,10,"0, 0.5, 1.0, 2.0, 4.0, 8.0 mg/kg/d",TOX-Non-Repro-Sublethal - whole animal,90 days,gavage,Toxicity Factor Datasets
Anas platyrhynchos,CYANOFENPHOS,"increased @ 2.0, or 4.0 mg cyanofen/kg/d, 10 mg leptophos/kg/d.",incidence of histological lesions in axons and myelin sheaths,,Both Male and Female,Juvenile,laboratory,10,"0, 0.5, 1.0, 2.0, 4.0, 8.0 mg/kg/d",TOX-Non-Repro-Sublethal - organ/system effects,90 days,gavage,Toxicity Factor Datasets
Anas platyrhynchos,SELENOMETHIONINE,decreased,incidence of delayed hypersensitivity reactions to antigen versus controls,,Male,Adult,Laboratory,"Controls = 24
Treated = 8","0, 2.2 mg Se/L",TOX-Non-Repro-Sublethal - organ/system effects,12 weeks,Drinking water,Toxicity Factor Datasets
Anas platyrhynchos,"SELENITE, SODIUM, SELENOMETHIONINE",decreased,blood monocyte counts after 78 days exposure versus controls,,Male,Adult,Laboratory,"Controls = 24
Treated = 8","0,  0.5, 3.5 mg Se/L (sodium selenite);   2.2 mg Se/L (selenomethionine)",TOX-Non-Repro-Sublethal - organ/system effects,12 weeks,Drinking water,Toxicity Factor Datasets
Anas platyrhynchos,"SELENITE, SODIUM, SELENOMETHIONINE",increased @ 3.5 mg/L (selenite) or 2.2 mg/L (selenomethionine),serum ALT enzyme activity versus controls n high selenite and selenomethionine groups.,,Male,Adult,laboratory,"Controls = 24
Treated = 8","0, 3.5 mg Se/L (as sodium selenite);  2.2 mg Se/L (selenomethionine)",TOX-Non-Repro-Sublethal - cellular/biochemical effects,12 weeks,drinking water,Toxicity Factor Datasets
Anas platyrhynchos,SELENOMETHIONINE,increased (12-fold),selenium concentrations in pectoral muscle,,Male,Adult,Laboratory,"Controls = 24
Treated = 8","0, 2.2 mg Se/L",TOX-EXP IND - accumulation,12 weeks,Drinking water,Toxicity Factor Datasets
Anas platyrhynchos,LEAD (elemental),decreased,hemoglobin and hematocrit versus controls,,Male,Juvenile,Laboratory,8,"0, 1 lead shot (no. 4)",TOX-Non-Repro-Sublethal - organ/system effects,Single exposure,Gavage,Toxicity Factor Datasets
Anas platyrhynchos,LEAD (elemental),decreased (60%),blood ALAD activity versus controls,,Male,Juvenile,Laboratory,8,"0, 1 lead shot (no. 4)",TOX-Non-Repro-Sublethal - cellular/biochemical effects,Single exposure,Gavage,Toxicity Factor Datasets
Anas platyrhynchos,LEAD (elemental),increased,blood protoporphyrin levels  versus controls,,Male,Juvenile,Laboratory,8,"0, 1 lead shot (no. 4)",TOX-Non-Repro-Sublethal - cellular/biochemical effects,Single exposure,Gavage,Toxicity Factor Datasets
Anas platyrhynchos,LEAD (elemental),increased @ 5 shot (33%) and repeated 5 shot (40%),percent mortality versus controls,,Both Male and Female,Not Reported,,5-6/group,"0, 2, 5, 5 (w/5 repeated doses) Pb shot (no. 6)",TOX-MORT - dose-response data,"Single dose, except for repeated dose group",Gavage,Toxicity Factor Datasets
Anas platyrhynchos,LEAD (elemental),decreased,bw versus controls,,Both Male and Female,Not Reported,,5-6/group,"0, 2, 5, 5 (w/5 repeated doses) Pb shot (no. 6)",TOX-Non-Repro-Sublethal - whole animal,"Single dose, except for repeated dose group",Gavage,Toxicity Factor Datasets
Anas platyrhynchos,LEAD (elemental),increased @ all doses,Pb concentrations in wing bone and liver,,Both Male and Female,Not Reported,,5-6/group,"0, 2, 5, 5 (w/5 repeated doses) Pb shot (no. 6)",TOX-EXP IND - accumulation,"Single dose, except for repeated dose group",Gavage,Toxicity Factor Datasets
Anas platyrhynchos,SELENOMETHIONINE,"liver:   C = 7.4(1-e^-0.382t)
muscle:  C = 8.0(1-e^-0.037t)",selenium accumulation equations,,Both Male and Female,Adult,,3,10 ppm Se,TOX-EXP IND - accumulation,42 days,Diet,Toxicity Factor Datasets
Anas platyrhynchos,SELENOMETHIONINE,"liver:  C = 7.4e^-0.037t
muscle:  C = 5.6e^-0.023t
liver at peak body burden:  C = 22.6e^-0.246t + 2.5 e^-0.008t
muscle at peak body burden: C = 6.4e^-0.029t
Loss phase for blood at peak body burden:  C = 12.0e^-0.071t",selenium depuration equations,,Both Male and Female,Adult,,3,"10 ppm, doubled weekly,  Se",TOX-EXP IND - accumulation,28 days,Diet,Toxicity Factor Datasets
Anas platyrhynchos,SELENOMETHIONINE,"liver: 18.7 d
muscle:  30.1 d",half life of selenium in tissues,,Both Male and Female,Adult,,3,10 ppm Se,TOX-EXP IND - accumulation,42 days,Diet,Toxicity Factor Datasets
Anas platyrhynchos,CRUDE OILS,decreased @ 5 uL/egg,embryonic weight (females) and crown rump length (both sexes),,Both Male and Female,Hatchling,,65 eggs/group,"0, 1, or 5 uL",TOX-REPRO - development,Single exposure,Topical on eggshell,Toxicity Factor Datasets
Anas platyrhynchos,CRUDE OILS,decreased to 65% @ 1 uL/egg); 9% @ 5 uL/egg,embryo survival to 18 days,,Both Male and Female,Embryo,,65 eggs/group,"0, 1, or 5 uL",TOX-REPRO - development,Single exposure,Topical on eggshell,Toxicity Factor Datasets
Anas platyrhynchos,SELENOMETHIONINE,"increased @ 15 ppm,  60 ppm (adequate protein, no methionine added)",incidence of histopathological changes in livers versus controls,,Not Reported,Juvenile,,15/group,"0, 15, or 60 ppm Se; with and without added methionine, and varying protein levels",TOX-Non-Repro-Sublethal - organ/system effects,4 weeks,Dietary,Toxicity Factor Datasets
Anas platyrhynchos,SELENOMETHIONINE,decreased @ 60 ppm (regardless of methionine suppl. or protein levels),"body, liver and spleen weights, and tarsus length versus controls",,Not Reported,Juvenile,,15/group,"0, 15, or 60 ppm Se; with and without added methionine, and varying protein levels",TOX-Non-Repro-Sublethal - whole animal,4 weeks,Dietary,Toxicity Factor Datasets
Anas platyrhynchos,SELENOMETHIONINE,"increased @ 15 (GSH-peroxidase only), 60 ppm Se, adequate protein",plasma GSH-peroxidase and alkaline phosphatase activities versus controls,,Not Reported,Juvenile,,15/group,"0, 15, or 60 ppm Se; with and without added methionine, and varying protein levels",TOX-Non-Repro-Sublethal - cellular/biochemical effects,4 weeks,Diet,Toxicity Factor Datasets
Anas platyrhynchos,SELENOMETHIONINE,no effect,distance run in 2 seconds from a fright stimulus vs controls,,Not Reported,Chick,,"32, 14, 14, 14, 11 in the 0, 1, 2, 4, and 8 ppm groups","0, 1, 2, 4, or 8 ppm Se",TOX-Non-Repro-Sublethal - behavioral effects,4 weeks (parents),parental diet,Toxicity Factor Datasets
